0+10=16|6+10=16
44+36=19|44+35=79
44+36=6|44-36=8
44+36=73|44+35=79
44+36=75|44+35=79
44+36=9|44-36=8
44+37=1|44-37=7
44+37=147|44+97=141
44+37=15|44+31=75
44+38=14|44+30=74
44+38=5|44-38=6
44+38=60|44+36=80
44+38=63|44+39=83
44+38=90|44+36=80
44+38=93|44+39=83
44+39=149|44+99=143
44+39=17|44+33=77
44+39=19|44+35=79
44+39=6|44-38=6
44+39=71|44+33=77
44+39=73|44+29=73
44+39=75|44+35=79
44+40=82|44+48=92
44+41=81|44+47=91
44+41=97|44+47=91
44+43=83|44+49=93
44+43=99|44+49=93
44+45=80|44+45=89
44+45=83|44+49=93
44+45=98|44+45=89
44+45=99|44+49=93
44+46=69|44+45=89
44+46=82|44+48=92
44+46=83|44+45=89
44+46=85|44+45=89
44+46=99|44+45=89
44+47=65|44+41=85
44+47=95|44+41=85
44+48=30|44+46=90
44+48=33|44+49=93
44+48=50|44+46=90
44+48=53|44+49=93
44+48=64|44+40=84
44+48=94|44+40=84
44+49=67|44+43=87
44+49=69|44+45=89
44+49=81|44+43=87
44+49=82|44+48=92
44+49=83|44+45=89
44+49=85|44+45=89
44+49=97|44+43=87
44+49=99|44+45=89
44+5=33|44-5=39
44+5=35|44-5=39
44+5=38|44-6=38
44+5=58|44+6=50
44+5=59|44+9=53
44+5=60|44+6=50
44+5=63|44+9=53
44+5=90|44+6=50
44+5=93|44+9=53
44+50=182|44+58=102
44+50=184|44+60=104
44+50=194|44+90=134
44+51=106|44+61=105
44+51=107|44+57=101
44+51=109|44+61=105
44+51=136|44+91=135
44+51=139|44+91=135
44+51=181|44+57=101
44+51=185|44+61=105
44+51=195|44+91=135
44+52=108|44+62=106
44+52=138|44+92=136
44+52=186|44+62=106
44+52=196|44+92=136
44+53=109|44+59=103
44+53=183|44+59=103
44+53=187|44+63=107
44+53=197|44+93=137
44+54=188|44+64=108
44+54=198|44+94=138
44+55=108|44+56=100
44+55=109|44+59=103
44+55=138|44+95=139
44+55=180|44+56=100
44+55=183|44+59=103
44+55=189|44+65=109
44+55=199|44+95=139
44+56=109|44+56=100
44+56=118|44+66=110
44+56=148|44+96=140
44+56=170|44+66=110
44+56=182|44+58=102
44+56=39|44+55=99
44+56=59|44+55=99
44+56=93|44+55=99
44+56=95|44+55=99
44+57=117|44+67=111
44+57=147|44+97=141
44+57=171|44+67=111
44+57=35|44+51=95
44+57=55|44+51=95
44+58=172|44+68=112
44+58=34|44+50=94
44+58=54|44+50=94
44+59=119|44+69=113
44+59=149|44+99=143
44+59=173|44+69=113
44+59=182|44+58=102
44+59=37|44+53=97
44+59=39|44+55=99
44+59=57|44+53=97
44+59=59|44+55=99
44+59=91|44+53=97
44+59=93|44+55=99
44+59=95|44+55=99
44+6=30|44-6=38
44+6=36|44-6=38
44+6=39|44-6=38
44+6=43|44+5=49
44+6=45|44+5=49
44+6=62|44+8=52
44+6=92|44+8=52
44+60=172|44+68=112
44+60=34|44+50=94
44+60=54|44+50=94
44+61=117|44+67=111
44+61=126|44+81=125
44+61=129|44+81=125
44+61=171|44+67=111
44+61=35|44+51=95
44+61=55|44+51=95
44+62=128|44+82=126
44+62=36|44+52=96
44+62=56|44+52=96
44+62=95|44+52=96
44+63=119|44+69=113
44+63=173|44+69=113
44+63=37|44+53=97
44+63=57|44+53=97
44+63=91|44+53=97
44+64=38|44+54=98
44+64=58|44+54=98
44+64=90|44+54=98
44+64=96|44+54=98
44+64=99|44+54=98
44+65=100|44+56=100
44+65=118|44+66=110
44+65=119|44+69=113
44+65=128|44+85=129
44+65=170|44+66=110
44+65=173|44+69=113
44+65=39|44+55=99
44+65=59|44+55=99
44+65=93|44+55=99
44+65=95|44+55=99
44+66=103|44+65=109
44+66=105|44+65=109
44+66=138|44+86=130
44+66=172|44+68=112
44+66=190|44+86=130
44+67=137|44+87=131
44+67=191|44+87=131
44+68=192|44+88=132
44+69=101|44+63=107
44+69=103|44+65=109
44+69=105|44+65=109
44+69=139|44+89=133
44+69=172|44+68=112
44+69=193|44+89=133
44+7=31|44-7=37
44+71=127|44+77=121
44+72=55|44+12=56
44+73=129|44+79=123
44+73=51|44+13=57
44+74=50|44+14=58
44+74=56|44+14=58
44+74=59|44+14=58
44+75=128|44+76=120
44+75=129|44+79=123
44+75=53|44+15=59
44+75=55|44+15=59
44+76=113|44+75=119
44+76=115|44+75=119
44+76=50|44+16=60
44+77=51|44+17=61
44+78=52|44+18=62
44+79=111|44+73=117
44+79=113|44+75=119
44+79=115|44+75=119
44+79=53|44+19=63
44+8=35|44-8=36
44+80=192|44+88=132
44+81=137|44+87=131
44+81=191|44+87=131
44+82=105|44+62=106
44+82=135|44+92=136
44+83=101|44+63=107
44+83=131|44+93=137
44+83=139|44+89=133
44+83=193|44+89=133
44+84=100|44+64=108
44+84=106|44+64=108
44+84=109|44+64=108
44+84=130|44+94=138
44+84=136|44+94=138
44+84=139|44+94=138
44+85=103|44+65=109
44+85=105|44+65=109
44+85=133|44+95=139
44+85=135|44+95=139
44+85=138|44+86=130
44+85=139|44+85=129
44+85=190|44+86=130
44+85=193|44+89=133
44+86=123|44+85=129
44+86=125|44+85=129
44+86=192|44+88=132
44+89=121|44+83=127
44+89=123|44+85=129
44+89=125|44+85=129
44+89=192|44+88=132
44+9=36|44-8=36
44+9=41|44+3=47
44+9=43|44+5=49
44+9=45|44+5=49
44+9=62|44+8=52
44+9=92|44+8=52
44+90=14|44+30=74
44+90=34|44+50=94
44+90=54|44+50=94
44+91=126|44+81=125
44+91=129|44+81=125
44+91=147|44+97=141
44+91=15|44+31=75
44+91=35|44+51=95
44+91=55|44+51=95
44+92=128|44+82=126
44+92=16|44+32=76
44+92=36|44+52=96
44+92=56|44+52=96
44+92=75|44+32=76
44+92=95|44+52=96
44+93=149|44+99=143
44+93=17|44+33=77
44+93=37|44+53=97
44+93=57|44+53=97
44+93=71|44+33=77
44+93=91|44+53=97
44+94=18|44+34=78
44+94=38|44+54=98
44+94=58|44+54=98
44+94=70|44+34=78
44+94=76|44+34=78
44+94=79|44+34=78
44+94=90|44+54=98
44+94=96|44+54=98
44+94=99|44+54=98
44+95=128|44+85=129
44+95=148|44+96=140
44+95=149|44+99=143
44+95=19|44+35=79
44+95=39|44+55=99
44+95=59|44+55=99
44+95=73|44+35=79
44+95=75|44+35=79
44+95=93|44+55=99
44+95=95|44+55=99
44+96=133|44+95=139
44+96=135|44+95=139
44+96=138|44+86=130
44+96=190|44+86=130
44+96=60|44+36=80
44+96=90|44+36=80
44+97=137|44+87=131
44+97=191|44+87=131
44+97=61|44+37=81
44+97=91|44+37=81
44+98=192|44+88=132
44+98=62|44+38=82
44+98=92|44+38=82
44+99=131|44+93=137
44+99=133|44+95=139
44+99=135|44+95=139
44+99=139|44+89=133
44+99=193|44+89=133
44+99=63|44+39=83
44+99=93|44+39=83
45-0=97|45-8=37
45-1=46|46-1=45
45-1=48|45+1=46
45-1=49|46-1=45
45-1=98|45-7=38
45-10=33|43-10=33
45-10=38|46-10=36
45-10=56|45+10=55
45-10=59|45+10=55
45-10=65|45+10=55
45-10=95|45+10=55
45-10=96|46-10=36
45-10=99|49-10=39
45-11=36|46-11=35
45-11=39|46-11=35
45-11=58|45+11=56
45-11=66|45+11=56
45-11=95|46-11=35
45-11=96|45+11=56
45-11=98|49-11=38
45-12=32|45-12=33
45-12=67|45+12=57
45-12=94|46-12=34
45-12=97|49-12=37
45-13=28|45-19=26
45-13=30|43-13=30
45-13=33|45-12=33
45-13=38|49-13=36
45-13=39|46-13=33
45-13=68|45+13=58
45-13=93|46-13=33
45-13=96|49-13=36
45-13=98|45+13=58
45-14=36|49-14=35
45-14=39|49-14=35
45-14=58|45+14=59
45-14=69|45+14=59
45-14=92|46-14=32
45-14=95|49-14=35
45-14=99|45+14=59
45-15=28|43-15=28
45-15=37|46-15=31
45-15=68|45+15=60
45-15=80|45+15=60
45-15=91|46-15=31
45-15=94|49-15=34
45-16=26|45-16=29
45-16=38|46-16=30
45-16=39|45-16=29
45-16=60|45+15=60
45-16=67|45+16=61
45-16=81|45+16=61
45-16=90|46-16=30
45-16=93|49-16=33
45-17=38|49-11=38
45-17=56|45+11=56
45-17=82|45+17=62
45-17=92|49-17=32
45-18=23|45-16=29
45-18=25|45-16=29
45-18=30|46-16=30
45-18=37|45-18=27
45-18=55|45+10=55
45-18=61|45+16=61
45-18=64|45+19=64
45-18=69|45+18=63
45-18=83|45+18=63
45-18=91|49-18=31
45-19=29|45-16=29
45-19=36|49-13=36
45-19=38|49-19=30
45-19=58|45+13=58
45-19=60|45+15=60
45-19=84|45+19=64
45-19=90|49-19=30
45-2=42|45-2=43
45-20=23|43-20=23
45-20=28|46-20=26
45-20=66|45+20=65
45-20=69|45+20=65
45-20=77|45-28=17
45-20=85|45+20=65
45-21=26|46-21=25
45-21=29|46-21=25
45-21=68|45+21=66
45-21=78|45-27=18
45-21=86|45+21=66
45-22=22|45-22=23
45-22=87|45+22=67
45-23=18|45-29=16
45-23=20|43-23=20
45-23=23|45-22=23
45-23=28|49-23=26
45-23=29|46-23=23
45-23=76|45-29=16
45-23=88|45+23=68
45-24=26|49-24=25
45-24=29|49-24=25
45-24=68|45+24=69
45-24=89|45+24=69
45-25=18|43-25=18
45-25=27|46-25=21
45-25=76|45-29=16
45-25=78|45+25=70
45-25=79|45-26=19
45-26=16|45-26=19
45-26=28|46-26=20
45-26=29|49-26=23
45-26=70|45+25=70
45-26=77|45-28=17
45-27=66|45+21=66
45-27=79|45-27=18
45-28=13|45-26=19
45-28=15|45-26=19
45-28=20|46-26=20
45-28=27|49-28=21
45-28=65|45+20=65
45-28=71|45-28=17
45-28=74|45+29=74
45-28=78|46-28=18
45-28=79|45+28=73
45-29=19|45-26=19
45-29=28|49-29=20
45-29=68|45+23=68
45-29=70|45+25=70
45-29=77|45-28=17
45-3=38|45-9=36
45-3=40|43-3=40
45-3=43|45-2=43
45-3=48|49-3=46
45-3=49|46-3=43
45-3=96|45-9=36
45-30=13|43-30=13
45-30=18|46-30=16
45-30=76|46-30=16
45-30=79|49-30=19
45-31=16|46-31=15
45-31=19|46-31=15
45-31=75|46-31=15
45-31=78|49-31=18
45-32=12|45-32=13
45-32=74|46-32=14
45-32=77|49-32=17
45-33=10|43-33=10
45-33=13|45-32=13
45-33=18|49-33=16
45-33=19|46-33=13
45-33=73|46-33=13
45-33=76|49-33=16
45-33=8|45-39=6
45-34=16|49-34=15
45-34=19|49-34=15
45-34=72|46-34=12
45-34=75|49-34=15
45-34=78|45+34=79
45-35=17|46-35=11
45-35=71|46-35=11
45-35=74|49-35=14
45-35=8|43-35=8
45-35=88|45+35=80
45-36=18|46-36=10
45-36=19|45-26=19
45-36=6|45-36=9
45-36=70|46-36=10
45-36=73|49-36=13
45-36=80|45+35=80
45-36=87|45+36=81
45-37=18|45-27=18
45-37=72|49-37=12
45-37=76|45+31=76
45-38=10|46-36=10
45-38=17|45-28=17
45-38=3|45-36=9
45-38=5|45-36=9
45-38=71|49-38=11
45-38=75|45+30=75
45-38=81|45+36=81
45-38=84|45+39=84
45-38=89|45+38=83
45-39=16|45-29=16
45-39=18|49-39=10
45-39=70|49-39=10
45-39=78|45+33=78
45-39=80|45+35=80
45-39=9|45-36=9
45-4=46|49-4=45
45-4=48|45+4=49
45-4=49|49-4=45
45-40=3|43-40=3
45-40=8|46-40=6
45-40=86|45+40=85
45-40=89|45+40=85
45-41=6|46-41=5
45-41=88|45+41=86
45-41=9|46-41=5
45-42=2|45-42=3
45-43=3|45-42=3
45-43=8|49-43=6
45-43=9|46-43=3
45-44=6|49-44=5
45-44=88|45+44=89
45-44=9|49-44=5
45-45=7|46-45=1
45-45=80|45+45=90
45-45=98|45+45=90
45-46=81|45+46=91
45-46=9|49-46=3
45-46=90|45+45=90
45-46=97|45+46=91
45-47=82|45+47=92
45-47=86|45+41=86
45-48=7|49-48=1
45-48=83|45+48=93
45-48=85|45+40=85
45-48=91|45+46=91
45-48=94|45+49=94
45-48=99|45+48=93
45-49=84|45+49=94
45-49=88|45+43=88
45-49=90|45+45=90
45-5=38|43-5=38
45-5=47|46-5=41
45-5=58|45+5=50
45-5=60|45+5=50
45-5=90|45+5=50
45-5=96|45-9=36
45-5=99|45-6=39
45-50=85|45+50=95
45-50=96|45+50=95
45-50=99|45+50=95
45-51=86|45+51=96
45-51=98|45+51=96
45-52=87|45+52=97
45-53=88|45+53=98
45-54=89|45+54=99
45-54=98|45+54=99
45-55=108|45+55=100
45-55=180|45+55=100
45-56=100|45+55=100
45-56=107|45+56=101
45-56=181|45+56=101
45-57=182|45+57=102
45-57=96|45+51=96
45-58=101|45+56=101
45-58=104|45+59=104
45-58=109|45+58=103
45-58=183|45+58=103
45-58=95|45+50=95
45-59=100|45+55=100
45-59=184|45+59=104
45-59=98|45+53=98
45-6=36|45-6=39
45-6=48|46-6=40
45-6=49|49-6=43
45-6=50|45+5=50
45-6=57|45+6=51
45-6=61|45+6=51
45-6=91|45+6=51
45-6=97|45-8=37
45-60=106|45+60=105
45-60=109|45+60=105
45-60=185|45+60=105
45-60=95|45+50=95
45-61=108|45+61=106
45-61=186|45+61=106
45-61=96|45+51=96
45-62=187|45+62=107
45-62=97|45+52=97
45-63=188|45+63=108
45-63=98|45+53=98
45-64=108|45+64=109
45-64=189|45+64=109
45-64=99|45+54=99
45-65=100|45+55=100
45-65=118|45+65=110
45-65=170|45+65=110
45-66=101|45+56=101
45-66=110|45+65=110
45-66=117|45+66=111
45-66=171|45+66=111
45-67=102|45+57=102
45-67=106|45+61=106
45-67=172|45+67=112
45-68=103|45+58=103
45-68=105|45+60=105
45-68=111|45+66=111
45-68=114|45+69=114
45-68=119|45+68=113
45-68=173|45+68=113
45-69=104|45+59=104
45-69=108|45+63=108
45-69=110|45+65=110
45-69=174|45+69=114
45-7=46|45+1=46
45-7=62|45+7=52
45-7=92|45+7=52
45-7=99|45-7=38
45-70=116|45+70=115
45-70=119|45+70=115
45-70=175|45+70=115
45-70=55|45+10=55
45-71=118|45+71=116
45-71=176|45+71=116
45-71=56|45+11=56
45-72=177|45+72=117
45-72=57|45+12=57
45-73=178|45+73=118
45-73=58|45+13=58
45-74=118|45+74=119
45-74=179|45+74=119
45-74=59|45+14=59
45-75=128|45+75=120
45-75=60|45+15=60
45-76=120|45+75=120
45-76=127|45+76=121
45-76=23|45-16=29
45-76=25|45-16=29
45-76=61|45+16=61
45-77=116|45+71=116
45-77=20|45-17=28
45-77=26|45-17=28
45-77=29|45-17=28
45-77=62|45+17=62
45-78=115|45+70=115
45-78=121|45+76=121
45-78=124|45+79=124
45-78=129|45+78=123
45-78=21|45-18=27
45-78=63|45+18=63
45-79=118|45+73=118
45-79=120|45+75=120
45-79=25|45-19=26
45-79=27|45-18=27
45-79=64|45+19=64
45-8=33|45-6=39
45-8=35|45-6=39
45-8=40|46-6=40
45-8=47|49-8=41
45-8=51|45+6=51
45-8=54|45+9=54
45-8=59|45+8=53
45-8=63|45+8=53
45-8=93|45+8=53
45-8=98|46-8=38
45-80=105|45+60=105
45-80=126|45+80=125
45-80=129|45+80=125
45-80=135|45+90=135
45-81=106|45+61=106
45-81=128|45+81=126
45-81=136|45+91=136
45-82=107|45+62=107
45-82=137|45+92=137
45-83=108|45+63=108
45-83=138|45+93=138
45-84=109|45+64=109
45-84=128|45+84=129
45-84=139|45+94=139
45-85=110|45+65=110
45-85=138|45+85=130
45-85=140|45+95=140
45-85=190|45+85=130
45-86=111|45+66=111
45-86=130|45+85=130
45-86=137|45+86=131
45-86=141|45+96=141
45-86=191|45+86=131
45-87=112|45+67=112
45-87=126|45+81=126
45-87=142|45+97=142
45-87=192|45+87=132
45-88=113|45+68=113
45-88=125|45+80=125
45-88=131|45+86=131
45-88=134|45+89=134
45-88=139|45+88=133
45-88=143|45+98=143
45-88=193|45+88=133
45-89=114|45+69=114
45-89=128|45+83=128
45-89=130|45+85=130
45-89=144|45+99=144
45-89=194|45+89=134
45-9=39|45-6=39
45-9=48|49-9=40
45-9=50|45+5=50
45-9=64|45+9=54
45-9=94|45+9=54
45-9=97|45-8=37
45-90=136|45+90=135
45-90=139|45+90=135
45-90=195|45+90=135
45-90=75|45+30=75
45-90=95|45+50=95
45-91=138|45+91=136
45-91=196|45+91=136
45-91=76|45+31=76
45-91=96|45+51=96
45-92=197|45+92=137
45-92=77|45+32=77
45-92=97|45+52=97
45-93=198|45+93=138
45-93=78|45+33=78
45-93=98|45+53=98
45-94=138|45+94=139
45-94=199|45+94=139
45-94=79|45+34=79
45-94=99|45+54=99
45-95=100|45+55=100
45-95=148|45+95=140
45-95=80|45+35=80
45-96=101|45+56=101
45-96=140|45+95=140
45-96=147|45+96=141
45-96=3|45-36=9
45-96=5|45-36=9
45-96=81|45+36=81
45-97=0|45-37=8
45-97=102|45+57=102
45-97=136|45+91=136
45-97=6|45-37=8
45-97=82|45+37=82
45-97=9|45-37=8
45-98=1|45-38=7
45-98=103|45+58=103
45-98=135|45+90=135
45-98=141|45+96=141
45-98=144|45+99=144
45-98=149|45+98=143
45-98=83|45+38=83
45-99=104|45+59=104
45-99=138|45+93=138
45-99=140|45+95=140
45-99=5|45-39=6
45-99=7|45-38=7
45-99=84|45+39=84
45+0=37|45-8=37
45+0=59|45+8=53
45+0=63|45+8=53
45+0=93|45+8=53
45+1=38|45-7=38
45+1=45|46-1=45
45+1=48|49-1=48
45+1=58|49+1=50
45+1=60|49+1=50
45+1=62|45+7=52
45+1=90|49+1=50
45+1=92|45+7=52
45+10=116|45+70=115
45+10=119|45+70=115
45+10=175|45+70=115
45+10=27|45-18=27
45+10=36|46-10=36
45+10=39|49-10=39
45+10=53|43+10=53
45+10=58|46+10=56
45+10=66|46+10=56
45+10=69|45+18=63
45+10=83|45+18=63
45+10=96|46+10=56
45+10=99|49+10=59
45+11=118|45+71=116
45+11=176|45+71=116
45+11=28|45-17=28
45+11=35|46-11=35
45+11=38|49-11=38
45+11=67|46+11=57
45+11=68|49+11=60
45+11=80|49+11=60
45+11=82|45+17=62
45+11=97|46+11=57
45+12=177|45+72=117
45+12=34|46-12=34
45+12=37|49-12=37
45+12=67|49+12=61
45+12=68|46+12=58
45+12=81|49+12=61
45+12=98|46+12=58
45+13=178|45+73=118
45+13=26|45-19=26
45+13=33|46-13=33
45+13=36|49-13=36
45+13=60|45+13=58
45+13=69|45+13=58
45+13=82|49+13=62
45+13=84|45+19=64
45+13=99|45+13=58
45+14=118|45+74=119
45+14=179|45+74=119
45+14=32|46-14=32
45+14=35|49-14=35
45+14=68|46+14=60
45+14=69|49+14=63
45+14=80|46+14=60
45+14=83|49+14=63
45+15=128|45+75=120
45+15=26|45-19=26
45+15=29|45-16=29
45+15=31|46-15=31
45+15=34|49-15=34
45+15=58|43+15=58
45+15=67|45+16=61
45+15=81|45+16=61
45+15=84|45+19=64
45+16=127|45+76=121
45+16=23|45-16=29
45+16=25|45-16=29
45+16=27|45-18=27
45+16=30|46-16=30
45+16=33|49-16=33
45+16=50|45+15=60
45+16=64|45+19=64
45+16=66|49+16=65
45+16=69|45+18=63
45+16=82|46+16=62
45+16=83|45+18=63
45+16=85|49+16=65
45+17=20|45-17=28
45+17=26|45-17=28
45+17=29|45-17=28
45+17=32|49-17=32
45+17=55|45+11=56
45+17=60|43+17=60
45+17=68|49+17=66
45+17=69|46+17=63
45+17=83|46+17=63
45+17=86|49+17=66
45+18=129|45+78=123
45+18=21|45-18=27
45+18=28|46-18=28
45+18=31|49-18=31
45+18=51|45+16=61
45+18=54|45+19=64
45+18=59|45+18=63
45+18=62|45+18=63
45+18=65|45+18=63
45+18=84|46+18=64
45+18=87|49+18=67
45+19=25|45-19=26
45+19=27|45-18=27
45+19=30|49-19=30
45+19=50|45+13=58
45+19=56|45+13=58
45+19=59|45+13=58
45+19=61|45+16=61
45+19=62|43+19=62
45+19=66|46+19=65
45+19=69|45+18=63
45+19=83|45+18=63
45+19=85|46+19=65
45+19=88|49+19=68
45+2=44|46-2=44
45+2=57|49+2=51
45+2=61|49+2=51
45+2=91|49+2=51
45+20=17|45-28=17
45+20=26|46-20=26
45+20=29|49-20=29
45+20=63|43+20=63
45+20=68|46+20=66
45+20=79|45+28=73
45+20=86|46+20=66
45+20=89|49+20=69
45+21=18|45-27=18
45+21=25|46-21=25
45+21=28|49-21=28
45+21=78|49+21=70
45+21=87|46+21=67
45+22=24|46-22=24
45+22=27|49-22=27
45+22=77|45+32=77
45+22=88|46+22=68
45+23=16|45-29=16
45+23=23|46-23=23
45+23=26|49-23=26
45+23=89|45+23=68
45+24=22|46-24=22
45+24=25|49-24=25
45+24=78|46+24=70
45+24=79|45+34=79
45+25=16|45-29=16
45+25=19|45-26=19
45+25=21|46-25=21
45+25=24|49-25=24
45+25=68|43+25=68
45+25=77|45+26=71
45+26=10|45+25=70
45+26=13|45-26=19
45+26=15|45-26=19
45+26=17|45-28=17
45+26=20|46-26=20
45+26=23|49-26=23
45+26=74|45+29=74
45+26=76|49+26=75
45+26=79|45+28=73
45+27=10|45-27=18
45+27=16|45-27=18
45+27=19|45-27=18
45+27=22|49-27=22
45+27=56|45+21=66
45+27=65|45+21=66
45+27=70|43+27=70
45+27=78|49+27=76
45+27=79|46+27=73
45+28=11|45-28=17
45+28=14|45+29=74
45+28=18|46-28=18
45+28=21|49-28=21
45+28=55|45+20=65
45+28=72|45+28=73
45+28=75|45+28=73
45+29=10|45+25=70
45+29=15|45-29=16
45+29=17|45-28=17
45+29=20|49-29=20
45+29=58|45+23=68
45+29=60|45+23=68
45+29=66|45+23=68
45+29=69|45+23=68
45+29=71|45+26=71
45+29=72|43+29=72
45+29=76|46+29=75
45+29=79|45+28=73
45+3=36|45-9=36
45+3=43|46-3=43
45+3=46|49-3=46
45+3=62|49+3=52
45+3=64|45+9=54
45+3=92|49+3=52
45+3=94|45+9=54
45+30=136|45+90=135
45+30=139|45+90=135
45+30=16|46-30=16
45+30=19|49-30=19
45+30=195|45+90=135
45+30=7|45-38=7
45+30=73|43+30=73
45+30=78|46+30=76
45+30=89|45+38=83
45+31=138|45+91=136
45+31=15|46-31=15
45+31=18|49-31=18
45+31=196|45+91=136
45+31=8|45-37=8
45+31=88|49+31=80
45+32=14|46-32=14
45+32=17|49-32=17
45+32=197|45+92=137
45+32=87|49+32=81
45+33=13|46-33=13
45+33=16|49-33=16
45+33=198|45+93=138
45+33=6|45-39=6
45+34=12|46-34=12
45+34=138|45+94=139
45+34=15|49-34=15
45+34=199|45+94=139
45+34=88|46+34=80
45+34=89|49+34=83
45+35=11|46-35=11
45+35=14|49-35=14
45+35=148|45+95=140
45+35=6|45-39=6
45+35=78|43+35=78
45+35=87|45+36=81
45+35=9|45-36=9
45+36=10|46-36=10
45+36=13|49-36=13
45+36=147|45+96=141
45+36=3|45-36=9
45+36=5|45-36=9
45+36=60|45+35=80
45+36=7|45-38=7
45+36=84|45+39=84
45+36=86|49+36=85
45+36=89|45+38=83
45+36=90|45+35=80
45+37=0|45-37=8
45+37=12|49-37=12
45+37=16|45+31=76
45+37=6|45-37=8
45+37=75|45+31=76
45+37=80|43+37=80
45+37=88|49+37=86
45+37=89|46+37=83
45+37=9|45-37=8
45+38=1|45-38=7
45+38=11|49-38=11
45+38=149|45+98=143
45+38=15|45+30=75
45+38=61|45+36=81
45+38=64|45+39=84
45+38=8|46-38=8
45+38=82|45+38=83
45+38=85|45+38=83
45+38=91|45+36=81
45+38=94|45+39=84
45+39=10|49-39=10
45+39=18|45+33=78
45+39=5|45-39=6
45+39=60|45+35=80
45+39=7|45-38=7
45+39=70|45+33=78
45+39=76|45+33=78
45+39=79|45+33=78
45+39=81|45+36=81
45+39=82|43+39=82
45+39=86|46+39=85
45+39=89|45+38=83
45+39=90|45+35=80
45+4=42|46-4=42
45+4=45|49-4=45
45+4=58|46+4=50
45+4=59|49+4=53
45+4=60|46+4=50
45+4=63|49+4=53
45+4=90|46+4=50
45+4=93|49+4=53
45+40=6|46-40=6
45+40=83|43+40=83
45+40=88|46+40=86
45+40=9|49-40=9
45+40=99|45+40=85
45+41=5|46-41=5
45+41=8|49-41=8
45+41=80|45+41=86
45+41=82|45+47=92
45+41=98|45+41=86
45+42=4|46-42=4
45+42=7|49-42=7
45+42=81|49+42=91
45+42=97|49+42=91
45+43=3|46-43=3
45+43=6|49-43=6
45+43=82|49+43=92
45+43=84|45+49=94
45+44=2|46-44=2
45+44=5|49-44=5
45+44=80|45+44=89
45+44=83|49+44=93
45+44=98|45+44=89
45+44=99|49+44=93
45+45=1|46-45=1
45+45=4|49-45=4
45+45=81|45+46=91
45+45=84|45+49=94
45+45=88|43+45=88
45+45=97|45+46=91
45+46=3|49-46=3
45+46=30|45+45=90
45+46=50|45+45=90
45+46=82|46+46=92
45+46=83|45+48=93
45+46=85|45+40=85
45+46=94|45+49=94
45+46=96|49+46=95
45+46=99|45+48=93
45+47=2|49-47=2
45+47=66|45+41=86
45+47=83|46+47=93
45+47=85|45+41=86
45+47=86|49+47=96
45+47=90|43+47=90
45+47=96|45+41=86
45+47=98|49+47=96
45+47=99|46+47=93
45+48=1|49-48=1
45+48=31|45+46=91
45+48=34|45+49=94
45+48=51|45+46=91
45+48=54|45+49=94
45+48=65|45+40=85
45+48=84|46+48=94
45+48=87|49+48=97
45+48=92|45+48=93
45+48=95|45+40=85
45+49=30|45+45=90
45+49=50|45+45=90
45+49=68|45+43=88
45+49=80|45+43=88
45+49=83|45+48=93
45+49=85|45+40=85
45+49=86|45+43=88
45+49=88|49+49=98
45+49=89|45+43=88
45+49=91|45+46=91
45+49=92|43+49=92
45+49=96|46+49=95
45+49=98|45+43=88
45+49=99|45+48=93
45+5=36|45-9=36
45+5=39|45-6=39
45+5=41|46-5=41
45+5=44|49-5=44
45+5=48|43+5=48
45+5=57|45+6=51
45+5=61|45+6=51
45+5=64|45+9=54
45+5=91|45+6=51
45+5=94|45+9=54
45+50=106|45+60=105
45+50=109|45+58=103
45+50=136|45+90=135
45+50=139|45+90=135
45+50=183|45+58=103
45+50=185|45+60=105
45+50=195|45+90=135
45+50=86|46+50=96
45+50=89|49+50=99
45+50=93|43+50=93
45+50=98|46+50=96
45+51=108|45+61=106
45+51=138|45+91=136
45+51=180|49+51=100
45+51=182|45+57=102
45+51=186|45+61=106
45+51=196|45+91=136
45+51=87|46+51=97
45+52=107|49+52=101
45+52=181|49+52=101
45+52=187|45+62=107
45+52=197|45+92=137
45+52=88|46+52=98
45+53=182|49+53=102
45+53=184|45+59=104
45+53=188|45+63=108
45+53=198|45+93=138
45+53=89|45+53=98
45+54=108|45+64=109
45+54=109|49+54=103
45+54=138|45+94=139
45+54=180|46+54=100
45+54=183|49+54=103
45+54=189|45+64=109
45+54=199|45+94=139
45+55=107|45+56=101
45+55=118|45+65=110
45+55=148|45+95=140
45+55=170|45+65=110
45+55=181|45+56=101
45+55=184|45+59=104
45+55=98|43+55=98
45+56=104|45+59=104
45+56=106|49+56=105
45+56=109|45+58=103
45+56=117|45+66=111
45+56=147|45+96=141
45+56=171|45+66=111
45+56=182|46+56=102
45+56=183|45+58=103
45+56=185|49+56=105
45+57=100|43+57=100
45+57=108|49+57=106
45+57=109|46+57=103
45+57=172|45+67=112
45+57=183|46+57=103
45+57=186|49+57=106
45+57=36|45+51=96
45+57=56|45+51=96
45+57=95|45+51=96
45+58=102|45+58=103
45+58=105|45+58=103
45+58=119|45+68=113
45+58=149|45+98=143
45+58=173|45+68=113
45+58=184|46+58=104
45+58=187|49+58=107
45+58=35|45+50=95
45+58=55|45+50=95
45+59=101|45+56=101
45+59=102|43+59=102
45+59=106|46+59=105
45+59=109|45+58=103
45+59=174|45+69=114
45+59=183|45+58=103
45+59=185|46+59=105
45+59=188|49+59=108
