0+11=17|6+11=17
31+19=47|31+16=47
31+2=34|31+3=34
31+20=57|31+26=57
31+20=60|31+29=60
31+22=54|31+23=54
31+23=53|31+22=53
31+23=56|31+25=56
31+25=54|31+23=54
31+26=51|31+20=51
31+26=60|31+29=60
31+29=51|31+20=51
31+29=57|31+26=57
31+3=33|31+2=33
31+3=36|31+5=36
31+30=67|31+36=67
31+30=70|31+39=70
31+32=64|31+33=64
31+33=63|31+32=63
31+33=66|31+35=66
31+35=64|31+33=64
31+36=61|31+30=61
31+36=70|31+39=70
31+39=61|31+30=61
31+39=67|31+36=67
31+40=77|31+46=77
31+40=80|31+49=80
31+42=74|31+43=74
31+43=73|31+42=73
31+43=76|31+45=76
31+45=74|31+43=74
31+46=71|31+40=71
31+46=80|31+49=80
31+49=71|31+40=71
31+49=77|31+46=77
31+5=34|31+3=34
31+50=87|31+56=87
31+50=90|31+59=90
31+52=84|31+53=84
31+53=83|31+52=83
31+53=86|31+55=86
31+55=84|31+53=84
31+56=81|31+50=81
31+56=90|31+59=90
31+59=81|31+50=81
31+59=87|31+56=87
31+6=40|31+9=40
31+60=100|31+69=100
31+60=97|31+66=97
31+62=94|31+63=94
31+63=93|31+62=93
31+63=96|31+65=96
31+65=94|31+63=94
31+66=100|31+69=100
31+66=91|31+60=91
31+69=91|31+60=91
31+69=97|31+66=97
31+70=107|31+76=107
31+70=110|31+79=110
31+72=104|31+73=104
31+73=103|31+72=103
31+73=106|31+75=106
31+75=104|31+73=104
31+76=101|31+70=101
31+76=110|31+79=110
31+79=101|31+70=101
31+79=107|31+76=107
31+80=117|31+86=117
31+80=120|31+89=120
31+82=114|31+83=114
31+83=113|31+82=113
31+83=116|31+85=116
31+85=114|31+83=114
31+86=111|31+80=111
31+86=120|31+89=120
31+89=111|31+80=111
31+89=117|31+86=117
31+9=37|31+6=37
31+90=127|31+96=127
31+90=130|31+99=130
31+92=124|31+93=124
31+93=123|31+92=123
31+93=126|31+95=126
31+95=124|31+93=124
31+96=121|31+90=121
31+96=130|31+99=130
31+99=121|31+90=121
31+99=127|31+96=127
32-0=23|32-9=23
32-0=26|32-6=26
32-1=32|33-1=32
32-10=13|32-19=13
32-10=16|32-16=16
32-11=22|33-11=22
32-12=19|32-13=19
32-12=21|33-12=21
32-13=17|32-15=17
32-14=19|33-14=19
32-16=13|32-19=13
32-16=17|33-16=17
32-16=22|32-10=22
32-17=16|33-17=16
32-19=14|33-19=14
32-19=16|32-16=16
32-19=22|32-10=22
32-2=29|32-3=29
32-2=31|33-2=31
32-20=3|32-29=3
32-20=6|32-26=6
32-21=12|33-21=12
32-22=11|33-22=11
32-22=9|32-23=9
32-23=7|32-25=7
32-24=9|33-24=9
32-26=12|32-20=12
32-26=3|32-29=3
32-26=7|33-26=7
32-27=6|33-27=6
32-29=12|32-20=12
32-29=4|33-29=4
32-29=6|32-26=6
32-3=27|32-5=27
32-31=2|33-31=2
32-32=1|33-32=1
32-36=2|32-30=2
32-39=2|32-30=2
32-4=29|33-4=29
32-6=23|32-9=23
32-6=27|33-6=27
32-7=26|33-7=26
32-9=24|33-9=24
32-9=26|32-6=26
32+0=38|32+6=38
32+0=41|32+9=41
32+1=34|33+1=34
32+10=48|32+16=48
32+10=51|32+19=51
32+11=44|33+11=44
32+13=44|32+12=44
32+13=46|33+13=46
32+13=47|32+15=47
32+14=47|33+14=47
32+15=45|32+13=45
32+15=48|33+15=48
32+16=42|32+10=42
32+16=49|33+16=49
32+16=51|32+19=51
32+17=50|33+17=50
32+18=51|33+18=51
32+19=42|32+10=42
32+19=48|32+16=48
32+19=52|33+19=52
32+20=58|32+26=58
32+20=61|32+29=61
32+21=54|33+21=54
32+23=54|32+22=54
32+23=56|33+23=56
32+23=57|32+25=57
32+24=57|33+24=57
32+25=55|32+23=55
32+25=58|33+25=58
32+26=52|32+20=52
32+26=59|33+26=59
32+26=61|32+29=61
32+27=60|33+27=60
32+28=61|33+28=61
32+29=52|32+20=52
32+29=58|32+26=58
32+29=62|33+29=62
32+3=34|32+2=34
32+3=36|33+3=36
32+3=37|32+5=37
32+30=68|32+36=68
32+30=71|32+39=71
32+31=64|33+31=64
32+33=64|32+32=64
32+33=66|33+33=66
32+33=67|32+35=67
32+34=67|33+34=67
32+35=65|32+33=65
32+35=68|33+35=68
32+36=62|32+30=62
32+36=69|33+36=69
32+36=71|32+39=71
32+37=70|33+37=70
32+38=71|33+38=71
32+39=62|32+30=62
32+39=68|32+36=68
32+39=72|33+39=72
32+4=37|33+4=37
32+40=78|32+46=78
32+40=81|32+49=81
32+41=74|33+41=74
32+43=74|32+42=74
32+43=76|33+43=76
32+43=77|32+45=77
32+44=77|33+44=77
32+45=75|32+43=75
32+45=78|33+45=78
32+46=72|32+40=72
32+46=79|33+46=79
32+46=81|32+49=81
32+47=80|33+47=80
32+48=81|33+48=81
32+49=72|32+40=72
32+49=78|32+46=78
32+49=82|33+49=82
32+5=35|32+3=35
32+5=38|33+5=38
32+50=88|32+56=88
32+50=91|32+59=91
32+51=84|33+51=84
32+53=84|32+52=84
32+53=86|33+53=86
32+53=87|32+55=87
32+54=87|33+54=87
32+55=85|32+53=85
32+55=88|33+55=88
32+56=82|32+50=82
32+56=89|33+56=89
32+56=91|32+59=91
32+57=90|33+57=90
32+58=91|33+58=91
32+59=82|32+50=82
32+59=88|32+56=88
32+59=92|33+59=92
32+6=39|33+6=39
32+6=41|32+9=41
32+60=101|32+69=101
32+60=98|32+66=98
32+61=94|33+61=94
32+63=94|32+62=94
32+63=96|33+63=96
32+63=97|32+65=97
32+64=97|33+64=97
32+65=95|32+63=95
32+65=98|33+65=98
32+66=101|32+69=101
32+66=92|32+60=92
32+66=99|33+66=99
32+67=100|33+67=100
32+68=101|33+68=101
32+69=102|33+69=102
32+69=92|32+60=92
32+69=98|32+66=98
32+7=40|33+7=40
32+70=108|32+76=108
32+70=111|32+79=111
32+71=104|33+71=104
32+73=104|32+72=104
32+73=106|33+73=106
32+73=107|32+75=107
32+74=107|33+74=107
32+75=105|32+73=105
32+75=108|33+75=108
32+76=102|32+70=102
32+76=109|33+76=109
32+76=111|32+79=111
32+77=110|33+77=110
32+78=111|33+78=111
32+79=102|32+70=102
32+79=108|32+76=108
32+79=112|33+79=112
32+8=41|33+8=41
32+80=118|32+86=118
32+80=121|32+89=121
32+81=114|33+81=114
32+83=114|32+82=114
32+83=116|33+83=116
32+83=117|32+85=117
32+84=117|33+84=117
32+85=115|32+83=115
32+85=118|33+85=118
32+86=112|32+80=112
32+86=119|33+86=119
32+86=121|32+89=121
32+87=120|33+87=120
32+88=121|33+88=121
32+89=112|32+80=112
32+89=118|32+86=118
32+89=122|33+89=122
32+9=38|32+6=38
32+9=42|33+9=42
32+90=128|32+96=128
32+90=131|32+99=131
32+91=124|33+91=124
32+93=124|32+92=124
32+93=126|33+93=126
32+93=127|32+95=127
32+94=127|33+94=127
32+95=125|32+93=125
32+95=128|33+95=128
32+96=122|32+90=122
32+96=129|33+96=129
32+96=131|32+99=131
32+97=130|33+97=130
32+98=131|33+98=131
32+99=122|32+90=122
32+99=128|32+96=128
32+99=132|33+99=132
33-0=24|33-9=24
33-0=27|33-6=27
33-1=31|32-1=31
33-1=34|35-1=34
33-10=14|33-19=14
33-10=17|33-16=17
33-11=21|32-11=21
33-11=24|35-11=24
33-12=23|35-12=23
33-13=18|33-15=18
33-13=19|32-13=19
33-13=21|33-12=21
33-13=22|35-13=22
33-14=18|32-14=18
33-14=21|35-14=21
33-15=17|32-15=17
33-16=14|33-19=14
33-16=23|33-10=23
33-17=15|32-17=15
33-17=18|35-17=18
33-18=14|32-18=14
33-18=17|35-18=17
33-19=13|32-19=13
33-19=17|33-16=17
33-19=23|33-10=23
33-2=33|35-2=33
33-20=4|33-29=4
33-20=7|33-26=7
33-21=11|32-21=11
33-21=14|35-21=14
33-22=13|35-22=13
33-23=11|33-22=11
33-23=12|35-23=12
33-23=8|33-25=8
33-23=9|32-23=9
33-24=11|35-24=11
33-24=8|32-24=8
33-25=7|32-25=7
33-26=13|33-20=13
33-26=4|33-29=4
33-27=5|32-27=5
33-27=8|35-27=8
33-28=4|32-28=4
33-28=7|35-28=7
33-29=13|33-20=13
33-29=3|32-29=3
33-29=7|33-26=7
33-3=28|33-5=28
33-3=29|32-3=29
33-3=31|33-2=31
33-3=32|35-3=32
33-31=1|32-31=1
33-31=4|35-31=4
33-32=3|35-32=3
33-33=1|33-32=1
33-33=2|35-33=2
33-34=1|35-34=1
33-36=3|33-30=3
33-39=3|33-30=3
33-4=28|32-4=28
33-4=31|35-4=31
33-5=27|32-5=27
33-6=24|33-9=24
33-7=25|32-7=25
33-7=28|35-7=28
33-8=24|32-8=24
33-8=27|35-8=27
33-9=23|32-9=23
33-9=27|33-6=27
33+0=42|33+9=42
33+1=33|32+1=33
33+1=36|35+1=36
33+10=49|33+16=49
33+10=52|33+19=52
33+11=43|32+11=43
33+11=46|35+11=46
33+12=44|32+12=44
33+12=46|33+13=46
33+12=47|35+12=47
33+14=46|32+14=46
33+14=49|35+14=49
33+15=46|33+13=46
33+15=47|32+15=47
33+15=50|35+15=50
33+16=43|33+10=43
33+16=48|32+16=48
33+16=51|35+16=51
33+16=52|33+19=52
33+17=49|32+17=49
33+17=52|35+17=52
33+18=50|32+18=50
33+18=53|35+18=53
33+19=43|33+10=43
33+19=51|32+19=51
33+2=34|32+2=34
33+2=36|33+3=36
33+20=59|33+26=59
33+20=62|33+29=62
33+21=53|32+21=53
33+21=56|35+21=56
33+22=54|32+22=54
33+22=56|33+23=56
33+22=57|35+22=57
33+24=56|32+24=56
33+24=59|35+24=59
33+25=56|33+23=56
33+25=57|32+25=57
33+26=53|33+20=53
33+26=58|32+26=58
33+26=61|35+26=61
33+26=62|33+29=62
33+27=59|32+27=59
33+27=62|35+27=62
33+28=60|32+28=60
33+28=63|35+28=63
33+29=53|33+20=53
33+29=61|32+29=61
33+30=69|33+36=69
33+30=72|33+39=72
33+31=63|32+31=63
33+31=66|35+31=66
33+32=64|32+32=64
33+32=66|33+33=66
33+32=67|35+32=67
33+34=66|32+34=66
33+34=69|35+34=69
33+35=66|33+33=66
33+35=67|32+35=67
33+35=70|35+35=70
33+36=63|33+30=63
33+36=68|32+36=68
33+36=71|35+36=71
33+36=72|33+39=72
33+37=69|32+37=69
33+37=72|35+37=72
33+38=70|32+38=70
33+38=73|35+38=73
33+39=63|33+30=63
33+39=71|32+39=71
33+4=36|32+4=36
33+4=39|35+4=39
33+40=79|33+46=79
33+40=82|33+49=82
33+41=73|32+41=73
33+41=76|35+41=76
33+42=74|32+42=74
33+42=76|33+43=76
33+42=77|35+42=77
33+44=76|32+44=76
33+44=79|35+44=79
33+45=76|33+43=76
33+45=77|32+45=77
33+45=80|35+45=80
33+46=73|33+40=73
33+46=78|32+46=78
33+46=81|35+46=81
33+46=82|33+49=82
33+47=79|32+47=79
33+47=82|35+47=82
33+48=80|32+48=80
33+48=83|35+48=83
33+49=73|33+40=73
33+49=81|32+49=81
33+5=36|33+3=36
33+5=37|32+5=37
33+5=40|35+5=40
33+50=89|33+56=89
33+50=92|33+59=92
33+51=83|32+51=83
33+51=86|35+51=86
33+52=84|32+52=84
33+52=86|33+53=86
33+52=87|35+52=87
33+54=86|32+54=86
33+54=89|35+54=89
33+55=86|33+53=86
33+55=87|32+55=87
33+55=90|35+55=90
33+56=83|33+50=83
33+56=88|32+56=88
33+56=91|35+56=91
33+56=92|33+59=92
33+57=89|32+57=89
33+57=92|35+57=92
33+58=90|32+58=90
33+59=83|33+50=83
33+59=91|32+59=91
33+6=38|32+6=38
33+6=41|35+6=41
33+6=42|33+9=42
33+60=102|33+69=102
33+60=99|33+66=99
33+61=93|32+61=93
33+61=96|35+61=96
33+62=94|32+62=94
33+62=96|33+63=96
33+62=97|35+62=97
33+64=96|32+64=96
33+64=99|35+64=99
33+65=100|35+65=100
33+65=96|33+63=96
33+65=97|32+65=97
33+66=101|35+66=101
33+66=102|33+69=102
33+66=93|33+60=93
33+66=98|32+66=98
33+67=102|35+67=102
33+67=99|32+67=99
33+68=100|32+68=100
33+68=103|35+68=103
33+69=101|32+69=101
33+69=93|33+60=93
33+7=39|32+7=39
33+7=42|35+7=42
33+70=109|33+76=109
33+70=112|33+79=112
33+71=103|32+71=103
33+71=106|35+71=106
33+72=104|32+72=104
33+72=106|33+73=106
33+72=107|35+72=107
33+74=106|32+74=106
33+74=109|35+74=109
33+75=106|33+73=106
33+75=107|32+75=107
33+75=110|35+75=110
33+76=103|33+70=103
33+76=108|32+76=108
33+76=111|35+76=111
33+76=112|33+79=112
33+77=109|32+77=109
33+77=112|35+77=112
33+78=110|32+78=110
33+78=113|35+78=113
33+79=103|33+70=103
33+79=111|32+79=111
33+8=40|32+8=40
33+8=43|35+8=43
33+80=119|33+86=119
33+80=122|33+89=122
33+81=113|32+81=113
33+81=116|35+81=116
33+82=114|32+82=114
33+82=116|33+83=116
33+82=117|35+82=117
33+84=116|32+84=116
33+84=119|35+84=119
33+85=116|33+83=116
33+85=117|32+85=117
33+86=113|33+80=113
33+86=118|32+86=118
33+86=121|35+86=121
33+86=122|33+89=122
33+87=119|32+87=119
33+87=122|35+87=122
33+88=120|32+88=120
33+88=123|35+88=123
33+89=113|33+80=113
33+89=121|32+89=121
33+9=41|32+9=41
33+90=129|33+96=129
33+90=132|33+99=132
33+91=123|32+91=123
33+91=126|35+91=126
33+92=124|32+92=124
33+92=126|33+93=126
33+92=127|35+92=127
33+94=126|32+94=126
33+94=129|35+94=129
33+95=126|33+93=126
33+95=127|32+95=127
33+95=130|35+95=130
33+96=123|33+90=123
33+96=128|32+96=128
33+96=131|35+96=131
33+96=132|33+99=132
33+97=129|32+97=129
33+97=132|35+97=132
33+98=130|32+98=130
33+98=133|35+98=133
33+99=123|33+90=123
33+99=131|32+99=131
34-0=25|34-9=25
34-10=15|34-19=15
34-12=21|34-13=21
34-13=22|34-12=22
34-15=21|34-13=21
34-16=24|34-10=24
34-19=24|34-10=24
34-2=31|34-3=31
34-20=5|34-29=5
34-22=11|34-23=11
34-23=12|34-22=12
34-25=11|34-23=11
34-26=14|34-20=14
34-29=14|34-20=14
34-3=32|34-2=32
34-32=1|34-33=1
34-33=2|34-32=2
34-35=1|34-33=1
34-36=4|34-30=4
34-39=4|34-30=4
34-5=31|34-3=31
34+0=40|34+6=40
34+0=43|34+9=43
34+10=50|34+16=50
34+10=53|34+19=53
34+12=47|34+13=47
34+13=46|34+12=46
34+13=49|34+15=49
34+15=47|34+13=47
34+16=44|34+10=44
34+16=53|34+19=53
34+19=44|34+10=44
34+19=50|34+16=50
34+2=37|34+3=37
34+20=60|34+26=60
34+20=63|34+29=63
34+22=57|34+23=57
34+23=56|34+22=56
34+23=59|34+25=59
34+25=57|34+23=57
34+26=54|34+20=54
34+26=63|34+29=63
34+29=54|34+20=54
34+29=60|34+26=60
34+3=36|34+2=36
34+3=39|34+5=39
34+30=70|34+36=70
34+30=73|34+39=73
34+32=67|34+33=67
34+33=66|34+32=66
34+33=69|34+35=69
34+35=67|34+33=67
34+36=64|34+30=64
34+36=73|34+39=73
34+39=64|34+30=64
34+39=70|34+36=70
34+40=80|34+46=80
34+40=83|34+49=83
34+42=77|34+43=77
34+43=76|34+42=76
34+43=79|34+45=79
34+45=77|34+43=77
34+46=74|34+40=74
34+46=83|34+49=83
34+49=74|34+40=74
34+49=80|34+46=80
34+5=37|34+3=37
34+50=90|34+56=90
34+50=93|34+59=93
34+52=87|34+53=87
34+53=86|34+52=86
34+53=89|34+55=89
34+55=87|34+53=87
34+56=84|34+50=84
34+56=93|34+59=93
34+59=84|34+50=84
34+59=90|34+56=90
34+6=43|34+9=43
34+60=100|34+66=100
34+60=103|34+69=103
34+62=97|34+63=97
34+63=96|34+62=96
34+63=99|34+65=99
34+65=97|34+63=97
34+66=103|34+69=103
34+66=94|34+60=94
34+69=100|34+66=100
34+69=94|34+60=94
34+70=110|34+76=110
34+70=113|34+79=113
34+72=107|34+73=107
34+73=106|34+72=106
34+73=109|34+75=109
34+75=107|34+73=107
34+76=104|34+70=104
34+76=113|34+79=113
34+79=104|34+70=104
34+79=110|34+76=110
34+80=120|34+86=120
34+80=123|34+89=123
34+82=117|34+83=117
34+83=116|34+82=116
34+83=119|34+85=119
34+85=117|34+83=117
34+86=114|34+80=114
34+86=123|34+89=123
34+89=114|34+80=114
34+89=120|34+86=120
34+9=40|34+6=40
34+90=130|34+96=130
34+90=133|34+99=133
34+92=127|34+93=127
34+93=126|34+92=126
34+93=129|34+95=129
34+95=127|34+93=127
34+96=124|34+90=124
34+96=133|34+99=133
34+99=124|34+90=124
34+99=130|34+96=130
35-0=26|35-9=26
35-0=29|35-6=29
35-1=32|33-1=32
35-10=16|35-19=16
35-10=19|35-16=19
35-11=22|33-11=22
35-12=21|33-12=21
35-14=19|33-14=19
35-15=22|35-13=22
35-16=17|33-16=17
35-16=25|35-10=25
35-17=16|33-17=16
35-19=14|33-19=14
35-19=25|35-10=25
35-2=31|33-2=31
35-20=6|35-29=6
35-20=9|35-26=9
35-21=12|33-21=12
35-22=11|33-22=11
35-24=9|33-24=9
35-25=12|35-23=12
35-26=15|35-20=15
35-26=7|33-26=7
35-27=6|33-27=6
35-29=15|35-20=15
35-29=4|33-29=4
35-31=2|33-31=2
35-32=1|33-32=1
35-35=2|35-33=2
35-36=5|35-30=5
35-39=5|35-30=5
35-4=29|33-4=29
35-5=32|35-3=32
35-6=27|33-6=27
35-7=26|33-7=26
35-9=24|33-9=24
35+0=41|35+6=41
35+0=44|35+9=44
35+1=34|33+1=34
35+10=51|35+16=51
35+10=54|35+19=54
35+11=44|33+11=44
35+12=45|33+12=45
35+12=48|35+13=48
35+13=46|33+13=46
35+13=47|35+12=47
35+13=50|35+15=50
35+14=47|33+14=47
35+16=45|35+10=45
35+16=49|33+16=49
35+18=51|33+18=51
35+19=45|35+10=45
35+2=35|33+2=35
35+2=38|35+3=38
35+20=61|35+26=61
35+20=64|35+29=64
35+21=54|33+21=54
35+22=55|33+22=55
35+22=58|35+23=58
35+23=56|33+23=56
35+23=57|35+22=57
35+24=57|33+24=57
35+26=55|35+20=55
35+26=59|33+26=59
35+28=61|33+28=61
35+29=55|35+20=55
35+3=37|35+2=37
35+3=40|35+5=40
35+30=71|35+36=71
35+30=74|35+39=74
35+32=65|33+32=65
35+32=68|35+33=68
35+33=66|33+33=66
35+33=67|35+32=67
35+33=70|35+35=70
35+34=67|33+34=67
35+36=65|35+30=65
35+36=69|33+36=69
35+38=71|33+38=71
35+39=65|35+30=65
35+4=37|33+4=37
35+40=81|35+46=81
35+40=84|35+49=84
35+41=74|33+41=74
35+42=75|33+42=75
35+42=78|35+43=78
35+43=76|33+43=76
35+43=77|35+42=77
35+43=80|35+45=80
35+44=77|33+44=77
35+46=75|35+40=75
35+46=79|33+46=79
35+48=81|33+48=81
35+49=75|35+40=75
35+50=91|35+56=91
35+50=94|35+59=94
35+51=84|33+51=84
35+52=85|33+52=85
35+52=88|35+53=88
35+53=86|33+53=86
35+53=87|35+52=87
35+53=90|35+55=90
35+54=87|33+54=87
35+56=89|33+56=89
35+58=91|33+58=91
35+6=39|33+6=39
35+60=101|35+66=101
35+60=104|35+69=104
35+61=94|33+61=94
35+62=95|33+62=95
35+62=98|35+63=98
35+63=100|35+65=100
35+63=96|33+63=96
35+63=97|35+62=97
35+64=97|33+64=97
35+66=99|33+66=99
35+68=101|33+68=101
35+70=111|35+76=111
35+70=114|35+79=114
35+71=104|33+71=104
35+72=105|33+72=105
35+72=108|35+73=108
35+73=106|33+73=106
35+73=107|35+72=107
35+73=110|35+75=110
35+74=107|33+74=107
35+76=105|35+70=105
35+76=109|33+76=109
35+78=111|33+78=111
35+79=105|35+70=105
35+8=41|33+8=41
35+80=121|35+86=121
35+80=124|35+89=124
35+81=114|33+81=114
35+82=115|33+82=115
35+82=118|35+83=118
35+83=116|33+83=116
35+83=117|35+82=117
35+84=117|33+84=117
35+86=115|35+80=115
35+86=119|33+86=119
35+88=121|33+88=121
35+89=115|35+80=115
35+90=131|35+96=131
35+90=134|35+99=134
35+91=124|33+91=124
35+92=125|33+92=125
35+92=128|35+93=128
35+93=126|33+93=126
35+93=127|35+92=127
35+93=130|35+95=130
35+94=127|33+94=127
35+96=125|35+90=125
35+96=129|33+96=129
35+98=131|33+98=131
35+99=125|35+90=125
36-1=29|30-1=29
36-1=38|39-1=38
36-11=19|30-11=19
36-11=28|39-11=28
36-12=18|30-12=18
36-12=23|36-13=23
36-12=27|39-12=27
36-13=17|30-13=17
36-13=21|36-15=21
36-13=24|36-12=24
36-14=16|30-14=16
36-14=25|39-14=25
36-15=15|30-15=15
36-15=23|36-13=23
36-15=24|39-15=24
36-16=14|30-16=14
36-17=13|30-17=13
36-17=22|39-17=22
36-18=12|30-18=12
36-18=21|39-18=21
36-19=11|30-19=11
36-19=26|36-10=26
36-2=28|30-2=28
36-2=33|36-3=33
36-21=18|39-21=18
36-21=9|30-21=9
36-22=13|36-23=13
36-22=17|39-22=17
36-22=8|30-22=8
36-23=11|36-25=11
36-23=14|36-22=14
36-23=7|30-23=7
36-24=15|39-24=15
36-24=6|30-24=6
36-25=13|36-23=13
36-25=14|39-25=14
36-25=5|30-25=5
36-26=4|30-26=4
36-27=12|39-27=12
36-27=3|30-27=3
36-28=11|39-28=11
36-28=2|30-28=2
36-29=1|30-29=1
36-29=16|36-20=16
36-3=27|30-3=27
36-3=31|36-5=31
36-3=34|36-2=34
36-31=8|39-31=8
36-32=3|36-33=3
36-32=7|39-32=7
36-33=1|36-35=1
36-33=4|36-32=4
36-34=5|39-34=5
36-35=3|36-33=3
36-35=4|39-35=4
36-37=2|39-37=2
36-38=1|39-38=1
36-39=6|36-30=6
36-4=26|30-4=26
36-4=35|39-4=35
36-5=25|30-5=25
36-5=33|36-3=33
36-5=34|39-5=34
36-6=24|30-6=24
36-7=23|30-7=23
36-7=32|39-7=32
36-8=22|30-8=22
36-8=31|39-8=31
36-9=21|30-9=21
36+0=42|36+6=42
36+0=45|36+9=45
36+1=31|30+1=31
36+1=40|39+1=40
36+10=52|36+16=52
36+10=55|36+19=55
36+11=41|30+11=41
36+11=50|39+11=50
36+12=42|30+12=42
36+12=49|36+13=49
36+12=51|39+12=51
36+13=43|30+13=43
36+13=48|36+12=48
36+13=51|36+15=51
36+13=52|39+13=52
36+14=44|30+14=44
36+14=53|39+14=53
36+15=45|30+15=45
36+15=49|36+13=49
36+17=47|30+17=47
36+19=46|36+10=46
36+19=49|30+19=49
36+19=52|36+16=52
36+19=58|39+19=58
36+2=32|30+2=32
36+2=39|36+3=39
36+2=41|39+2=41
36+20=62|36+26=62
36+21=51|30+21=51
36+21=60|39+21=60
36+22=52|30+22=52
36+22=59|36+23=59
36+22=61|39+22=61
36+23=53|30+23=53
36+23=58|36+22=58
36+23=61|36+25=61
36+23=62|39+23=62
36+24=54|30+24=54
36+24=63|39+24=63
36+25=55|30+25=55
36+25=59|36+23=59
36+27=57|30+27=57
36+29=62|36+26=62
36+29=68|39+29=68
36+3=33|30+3=33
36+3=38|36+2=38
36+3=41|36+5=41
36+3=42|39+3=42
36+30=72|36+36=72
36+30=75|36+39=75
36+31=61|30+31=61
36+31=70|39+31=70
36+32=62|30+32=62
36+32=69|36+33=69
36+32=71|39+32=71
36+33=68|36+32=68
36+33=71|36+35=71
36+33=72|39+33=72
36+34=64|30+34=64
36+34=73|39+34=73
36+35=65|30+35=65
36+35=69|36+33=69
36+37=67|30+37=67
36+39=66|36+30=66
36+39=69|30+39=69
36+39=72|36+36=72
36+39=78|39+39=78
36+4=43|39+4=43
36+40=82|36+46=82
36+40=85|36+49=85
36+41=71|30+41=71
36+41=80|39+41=80
36+42=72|30+42=72
36+42=79|36+43=79
36+42=81|39+42=81
36+43=73|30+43=73
36+43=78|36+42=78
36+43=81|36+45=81
36+43=82|39+43=82
36+44=74|30+44=74
36+44=83|39+44=83
36+45=75|30+45=75
36+45=79|36+43=79
36+47=77|30+47=77
36+49=76|36+40=76
36+49=79|30+49=79
36+49=82|36+46=82
36+49=88|39+49=88
36+5=35|30+5=35
36+5=39|36+3=39
36+50=92|36+56=92
36+51=81|30+51=81
36+51=90|39+51=90
36+52=82|30+52=82
36+52=89|36+53=89
36+52=91|39+52=91
36+53=83|30+53=83
36+53=88|36+52=88
36+53=91|36+55=91
36+53=92|39+53=92
36+54=84|30+54=84
36+54=93|39+54=93
36+55=89|36+53=89
36+57=87|30+57=87
36+59=86|36+50=86
36+59=89|30+59=89
36+59=92|36+56=92
36+59=98|39+59=98
36+60=102|36+66=102
36+60=105|36+69=105
36+61=100|39+61=100
36+61=91|30+61=91
36+62=101|39+62=101
36+62=92|30+62=92
36+62=99|36+63=99
36+63=101|36+65=101
36+63=102|39+63=102
36+63=93|30+63=93
36+63=98|36+62=98
36+64=103|39+64=103
36+64=94|30+64=94
36+65=99|36+63=99
36+67=97|30+67=97
36+69=102|36+66=102
36+69=108|39+69=108
36+69=96|36+60=96
36+69=99|30+69=99
36+7=37|30+7=37
36+70=112|36+76=112
36+70=115|36+79=115
36+71=101|30+71=101
36+71=110|39+71=110
36+72=102|30+72=102
36+72=109|36+73=109
36+72=111|39+72=111
36+73=103|30+73=103
36+73=108|36+72=108
36+73=111|36+75=111
36+73=112|39+73=112
36+74=104|30+74=104
36+74=113|39+74=113
36+75=105|30+75=105
36+75=109|36+73=109
36+77=107|30+77=107
36+79=106|36+70=106
36+79=109|30+79=109
36+79=112|36+76=112
36+79=118|39+79=118
36+80=122|36+86=122
36+81=111|30+81=111
36+81=120|39+81=120
36+82=112|30+82=112
36+82=119|36+83=119
36+82=121|39+82=121
36+83=113|30+83=113
36+83=118|36+82=118
36+83=121|36+85=121
36+83=122|39+83=122
36+84=114|30+84=114
36+84=123|39+84=123
36+85=115|30+85=115
36+85=119|36+83=119
36+87=117|30+87=117
36+89=116|36+80=116
36+89=119|30+89=119
36+89=122|36+86=122
36+89=128|39+89=128
36+9=39|30+9=39
36+9=42|36+6=42
36+9=48|39+9=48
36+90=132|36+96=132
36+90=135|36+99=135
36+91=121|30+91=121
36+91=130|39+91=130
36+92=122|30+92=122
36+92=129|36+93=129
36+92=131|39+92=131
36+93=123|30+93=123
36+93=128|36+92=128
36+93=131|36+95=131
36+93=132|39+93=132
36+94=124|30+94=124
36+94=133|39+94=133
36+95=125|30+95=125
36+95=129|36+93=129
36+97=127|30+97=127
36+99=132|36+96=132
36+99=138|39+99=138
37-10=21|37-16=21
37-12=24|37-13=24
37-13=22|37-15=22
37-13=25|37-12=25
37-15=24|37-13=24
37-16=27|37-10=27
37-19=21|37-16=21
37-19=27|37-10=27
37-2=34|37-3=34
37-20=11|37-26=11
37-22=14|37-23=14
37-23=12|37-25=12
37-23=15|37-22=15
37-25=14|37-23=14
37-26=17|37-20=17
37-29=11|37-26=11
37-29=17|37-20=17
37-3=32|37-5=32
37-3=35|37-2=35
37-30=1|37-36=1
37-32=4|37-33=4
37-33=2|37-35=2
37-33=5|37-32=5
37-35=4|37-33=4
37-36=7|37-30=7
37-39=1|37-36=1
37-39=7|37-30=7
37-5=34|37-3=34
37-9=31|37-6=31
37+0=43|37+6=43
37+10=53|37+16=53
37+12=50|37+13=50
37+13=49|37+12=49
37+13=52|37+15=52
37+16=47|37+10=47
37+19=47|37+10=47
37+19=53|37+16=53
37+2=40|37+3=40
37+20=63|37+26=63
37+22=60|37+23=60
37+23=59|37+22=59
37+23=62|37+25=62
37+26=57|37+20=57
37+29=57|37+20=57
37+29=63|37+26=63
37+3=39|37+2=39
37+3=42|37+5=42
37+30=73|37+36=73
37+32=70|37+33=70
37+33=69|37+32=69
37+33=72|37+35=72
37+36=67|37+30=67
